

0.000000000  Node Startup
0.000000000 INFO [/tmp/binarydeb/ros-kinetic-roscpp-1.12.13/src/libros/service.cpp:80(service::exists) [topics: /rosout] waitForService: Service [/gazebo/set_physics_properties] has not been advertised, waiting...
591.347000000 INFO [/tmp/binarydeb/ros-kinetic-roscpp-1.12.13/src/libros/service.cpp:122(service::waitForService) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states] waitForService: Service [/gazebo/set_physics_properties] is now available.
591.431000000 INFO [/tmp/binarydeb/ros-kinetic-gazebo-ros-2.5.14/src/gazebo_ros_api_plugin.cpp:2083(GazeboRosApiPlugin::physicsReconfigureThread) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states, /gazebo/parameter_descriptions, /gazebo/parameter_updates] Physics dynamic reconfigure ready.
592.093000000 INFO [/tmp/binarydeb/ros-kinetic-gazebo-plugins-2.5.14/include/gazebo_plugins/gazebo_ros_utils.h:95(__cxx11::string gazebo::GetRobotNamespace) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states, /gazebo/parameter_descriptions, /gazebo/parameter_updates] Laser Plugin: Using the 'robotNamespace' param: '/'
592.093000000 INFO [/tmp/binarydeb/ros-kinetic-gazebo-plugins-2.5.14/src/gazebo_ros_laser.cpp:111(GazeboRosLaser::Load) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states, /gazebo/parameter_descriptions, /gazebo/parameter_updates] Starting Laser Plugin (ns = /)
2604.272000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.321000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.367000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.416000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.468000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.505000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.563000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.616000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.660000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.707000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.755000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.807000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.855000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.906000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.955000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.002000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.055000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.105000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.156000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.211000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.264000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.311000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.356000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.406000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.455000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.509000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.561000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.609000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.661000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.709000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.764000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.812000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.865000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.906000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2605.954000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.005000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.056000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.105000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.152000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.215000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.255000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.306000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.355000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.405000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.459000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.507000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.553000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.605000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.655000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.709000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.758000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.806000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.860000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.908000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2606.959000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.010000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.057000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.105000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.157000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.207000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.258000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.305000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.356000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.408000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.458000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.505000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.555000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.606000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.655000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.704000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.755000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.804000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.856000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.906000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2607.963000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.014000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.064000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.119000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.167000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.215000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.278000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.316000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.356000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.406000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.461000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.516000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.563000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.610000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.664000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.723000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.775000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.819000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.865000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.919000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2608.968000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.017000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.078000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.127000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.171000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.221000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.271000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.322000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.364000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.417000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.461000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.512000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.570000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.621000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.673000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.718000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.764000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.817000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.858000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.910000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2609.953000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.005000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.065000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.106000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.159000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.204000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.257000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.305000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.354000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.405000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.454000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.505000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.555000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.606000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.655000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.706000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.754000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.806000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.856000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.909000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2610.955000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.006000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.056000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.108000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.155000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.206000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.256000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.305000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.355000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.406000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.455000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.505000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.555000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.605000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.655000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.705000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.755000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.806000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.855000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.906000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2611.955000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2612.003000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2612.053000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2612.106000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2612.160000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2612.213000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2612.260000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
